0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,2,0,1,5,2,14
0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,2,2,4,0,4,5,3,0,2
0,1,0,1,1,1,0,1,1,1,0,0,0,1,1,0,2,0,0,2,4,2,3,1,4,2
0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1,2,0,0,2,4,2,3,1,4,14
0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,2,2,4,0,4,5,3,0,14
0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,2,0,1,5,2,2
0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,2,2,1,0,0,1,5,23
0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,2,0,1,4,3,2,2,3,1,11
0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,2,0,0,5,4,4,5,3,23
0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,1,2,0,0,5,4,4,5,3,11
0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,2,2,1,0,0,1,5,11
0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,2,0,1,4,3,2,2,3,1,23
0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,2,1,2,0,5,1,4,3,16
0,1,1,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,2,0,4,3,5,2,1,4
0,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,2,1,0,4,2,1,3,0,5,16
0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,2,1,0,4,2,1,3,0,5,4
0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,2,0,4,3,5,2,1,16
0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,2,1,2,0,5,1,4,3,4
0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,2,1,5,2,1,4,0,10
0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,5,3,0,5,2,4,22
0,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,2,2,1,3,1,4,3,0,2,10
0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,2,2,1,3,1,4,3,0,2,22
0,1,1,1,0,0,1,0,1,1,0,1,1,0,1,0,1,1,0,5,3,0,5,2,4,10
0,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,2,1,5,2,1,4,0,22
1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,2,2,1,0,4,1,0,3,5,22
1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,2,0,3,2,5,1,10
1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,2,4,2,5,4,1,3,22
1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,2,4,2,5,4,1,3,10
1,0,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,2,0,3,2,5,1,22
1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,2,2,1,0,4,1,0,3,5,10
1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,3,1,0,2,5,4,4
1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,2,1,5,3,2,4,1,0,16
1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,1,2,1,0,1,5,4,0,3,2,4
1,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,2,1,0,1,5,4,0,3,2,16
1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,2,1,5,3,2,4,1,0,4
1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,2,3,1,0,2,5,4,16
1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,2,5,4,3,3,4,2,11
1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,2,0,3,2,1,1,2,0,23
1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,2,0,1,1,0,5,5,0,4,11
1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,2,0,1,1,0,5,5,0,4,23
1,0,0,1,1,0,1,0,1,1,1,1,0,1,0,1,1,2,0,3,2,1,1,2,0,11
1,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,2,5,4,3,3,4,2,23
1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,2,2,1,3,1,2,0,3,2
1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,3,5,3,4,2,5,14
1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,2,0,0,5,1,5,0,4,1,14
1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,2,0,0,5,1,5,0,4,1,2
1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,3,5,3,4,2,5,2
1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,2,2,1,3,1,2,0,3,14
1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,2,1,2,0,3,4,1,1,4,9
1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,2,0,4,1,2,5,5,2,21
1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,2,5,0,3,3,0,9
1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,2,5,0,3,3,0,21
1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,2,0,4,1,2,5,5,2,9
1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,2,1,2,0,3,4,1,1,4,21
1,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,2,0,4,4,0,1,0,1,6
1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,2,1,2,0,0,2,3,2,3,6
1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,2,2,4,5,4,5,6
1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,2,2,4,5,4,5,18
1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,2,1,2,0,0,2,3,2,3,18
1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,2,0,4,4,0,1,0,1,18
1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2,1,2,4,3,5,1,13
1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,5,0,2,1,3,5,1
1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,2,2,1,3,4,0,5,1,3,1
1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,2,2,1,3,4,0,5,1,3,13
1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,0,5,0,2,1,3,5,13
1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,2,1,2,4,3,5,1,1
1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,4,1,5,3,2,0,15
1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,3,1,5,4,2,3
1,1,0,0,0,1,0,1,1,0,1,0,0,1,1,1,2,2,2,2,5,3,1,0,4,15
1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,2,2,2,2,5,3,1,0,4,3
1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,3,1,5,4,2,15
1,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,4,1,5,3,2,0,3
1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,2,0,1,2,4,0,5,19
1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,2,1,0,4,5,0,2,4,3,7
1,1,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,2,1,2,3,4,0,2,1,19
1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,2,1,2,3,4,0,2,1,7
1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,2,1,0,4,5,0,2,4,3,19
1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,2,0,1,2,4,0,5,7
1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,2,0,3,2,2,0,4,4,5
1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1,2,0,1,1,0,0,4,2,2,17
1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,2,5,4,4,2,0,0,5
1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,2,5,4,4,2,0,0,17
1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,2,0,1,1,0,0,4,2,2,5
1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,2,0,3,2,2,0,4,4,17
1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,2,0,0,2,4,1,4,5,0,20
1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,2,2,4,0,3,0,1,2,8
1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,2,5,2,3,4,8
1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,1,1,0,2,5,2,3,4,20
1,1,1,1,0,0,1,1,0,1,0,0,1,1,0,1,1,2,2,4,0,3,0,1,2,20
1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,2,0,0,2,4,1,4,5,0,8
1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,2,2,2,5,5,5,5,5,5,12
1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0
1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,3,3,3,3,3,3,12
1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,3,3,3,3,3,3,0
1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,12
1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,2,2,2,5,5,5,5,5,5,0
