0,0,1,1,0,0,2,3,2,2,0,1,3,1,1,1,0,3,3,3,0,1,2,2,1,0,0,3,1,3,1,0,3,1,1,1,1,3,0,1,2
0,0,1,1,1,1,2,0,0,1,0,1,0,2,3,2,1,0,0,1,1,0,2,1,3,3,2,3,2,1,3,1,0,0,2,2,1,3,0,7,13
0,0,1,1,1,1,2,0,3,2,0,2,1,3,1,2,3,1,1,0,3,2,2,0,2,1,3,0,1,1,2,0,0,1,3,0,3,1,3,0,6
0,0,1,1,1,1,2,3,1,0,1,0,1,3,3,3,0,2,1,0,0,0,0,2,1,3,2,3,3,2,2,1,2,1,0,3,2,2,2,2,0
0,0,1,1,1,1,2,3,2,3,1,3,0,2,1,3,2,3,0,1,2,2,0,3,0,1,3,0,0,2,3,0,2,0,1,1,0,0,1,5,11
0,1,0,0,0,1,1,0,1,2,0,1,0,3,3,0,3,2,2,0,0,2,3,2,2,0,3,3,0,0,0,3,3,0,2,3,0,0,0,5,8
0,1,0,0,0,1,1,0,2,1,0,2,1,2,1,0,1,3,3,1,2,0,3,3,3,2,2,0,3,0,1,2,3,1,3,1,2,2,3,2,3
0,1,0,0,0,1,1,3,0,3,1,0,1,2,3,1,2,0,3,1,1,2,1,1,0,0,3,3,1,3,1,3,1,1,0,2,3,1,2,0,5
0,1,0,0,0,1,1,3,3,0,1,3,0,3,1,1,0,1,2,0,3,0,1,0,1,2,2,0,2,3,0,2,1,0,1,0,1,3,1,7,14
0,1,0,0,1,0,1,0,1,3,1,3,3,0,3,2,1,2,1,2,2,1,1,3,3,1,0,0,1,1,2,3,2,1,2,3,1,3,1,1,1
0,1,0,0,1,0,1,0,2,0,1,0,2,1,1,2,3,3,0,3,0,3,1,2,2,3,1,3,2,1,3,2,2,0,3,1,3,1,2,6,10
0,1,0,0,1,0,1,3,0,2,0,2,2,1,3,3,0,0,0,3,3,1,3,0,1,1,0,0,0,2,3,3,0,0,0,2,2,2,3,4,12
0,1,0,0,1,0,1,3,3,1,0,1,3,0,1,3,2,1,1,2,1,3,3,1,0,3,1,3,3,2,2,2,0,1,1,0,0,0,0,3,7
0,1,0,1,0,0,0,1,0,2,0,0,0,3,0,1,1,2,3,3,2,3,2,1,1,1,2,3,3,1,2,2,1,2,3,3,3,0,1,4,11
0,1,0,1,0,0,0,1,3,1,0,3,1,2,2,1,3,3,2,2,0,1,2,0,0,3,3,0,0,1,3,3,1,3,2,1,1,2,2,3,0
0,1,0,1,0,0,0,2,1,3,1,1,1,2,0,0,0,0,2,2,3,3,0,2,3,1,2,3,2,2,3,2,3,3,1,2,0,1,3,1,6
0,1,0,1,0,0,0,2,2,0,1,2,0,3,2,0,2,1,3,3,1,1,0,3,2,3,3,0,1,2,2,3,3,2,0,0,2,3,0,6,13
0,1,0,1,1,1,0,1,0,3,1,2,3,0,0,3,3,2,0,1,0,0,0,0,0,0,1,0,2,0,0,2,0,3,3,3,2,3,0,0,2
0,1,0,1,1,1,0,1,3,0,1,1,2,1,2,3,1,3,1,0,2,2,0,1,1,2,0,3,1,0,1,3,0,2,2,1,0,1,3,7,9
0,1,0,1,1,1,0,2,1,2,0,3,2,1,0,2,2,0,1,0,1,0,2,3,2,0,1,0,3,3,1,2,2,2,1,2,1,2,2,5,15
0,1,0,1,1,1,0,2,2,1,0,0,3,0,2,2,0,1,0,1,3,2,2,2,3,2,0,3,0,3,0,3,2,3,0,0,3,0,1,2,4
0,1,1,0,0,0,1,0,0,0,2,1,0,1,2,3,3,1,2,1,2,3,2,0,0,1,2,2,1,2,1,0,2,3,0,3,1,1,0,2,15
0,1,1,0,0,0,1,0,3,3,2,2,1,0,0,3,1,0,3,0,0,1,2,1,1,3,3,1,2,2,0,1,2,2,1,1,3,3,3,5,4
0,1,1,0,0,0,1,3,1,1,3,0,1,0,2,2,2,3,3,0,3,3,0,3,2,1,2,2,0,1,0,0,0,2,2,2,2,0,2,7,2
0,1,1,0,0,0,1,3,2,2,3,3,0,1,0,2,0,2,2,1,1,1,0,2,3,3,3,1,3,1,1,1,0,3,3,0,0,2,1,0,9
0,1,1,0,1,1,1,0,0,1,3,3,3,2,2,1,1,1,1,3,0,0,0,1,1,0,1,1,0,3,3,0,3,2,0,3,0,2,1,6,6
0,1,1,0,1,1,1,0,3,2,3,0,2,3,0,1,3,0,0,2,2,2,0,0,0,2,0,2,3,3,2,1,3,3,1,1,2,0,2,1,13
0,1,1,0,1,1,1,3,1,0,2,2,2,3,2,0,0,3,0,2,1,0,2,2,3,0,1,1,1,0,2,0,1,3,2,2,3,3,3,3,11
0,1,1,0,1,1,1,3,2,3,2,1,3,2,0,0,2,2,1,3,3,2,2,3,2,2,0,2,2,0,3,1,1,2,3,0,1,1,0,4,0
0,1,1,1,0,1,0,1,1,0,2,0,0,1,1,2,1,1,3,2,0,2,3,3,3,0,3,2,2,3,3,1,0,1,1,3,2,1,1,3,12
0,1,1,1,0,1,0,1,2,3,2,3,1,0,3,2,3,0,2,3,2,0,3,2,2,2,2,1,1,3,2,0,0,0,0,1,0,3,2,4,7
0,1,1,1,0,1,0,2,0,1,3,1,1,0,1,3,0,3,2,3,1,2,1,0,1,0,3,2,3,0,2,1,2,0,3,2,1,0,3,6,1
0,1,1,1,0,1,0,2,3,2,3,2,0,1,3,3,2,2,3,2,3,0,1,1,0,2,2,1,0,0,3,0,2,1,2,0,3,2,0,1,10
0,1,1,1,1,0,0,1,1,1,3,2,3,2,1,0,3,1,0,0,2,1,1,2,2,1,0,1,3,2,1,1,1,0,1,3,3,2,0,7,5
0,1,1,1,1,0,0,1,2,2,3,1,2,3,3,0,1,0,1,1,0,3,1,3,3,3,1,2,0,2,0,0,1,1,0,1,1,0,3,0,14
0,1,1,1,1,0,0,2,0,0,2,3,2,3,1,1,2,3,1,1,3,1,3,1,0,1,0,1,2,1,0,1,3,1,3,2,0,3,2,2,8
0,1,1,1,1,0,0,2,3,3,2,0,3,2,3,1,0,2,0,0,1,3,3,0,1,3,1,2,1,1,1,0,3,0,2,0,2,1,1,5,3
1,0,0,0,0,1,0,0,0,2,2,1,3,2,1,0,2,2,1,2,1,3,0,2,1,2,3,0,3,1,0,0,2,3,0,1,3,3,2,7,12
1,0,0,0,0,1,0,0,3,1,2,2,2,3,3,0,0,3,0,3,3,1,0,3,0,0,2,3,0,1,1,1,2,2,1,3,1,1,1,0,7
1,0,0,0,0,1,0,3,1,3,3,0,2,3,1,1,3,0,0,3,0,3,2,1,3,2,3,0,2,2,1,0,0,2,2,0,0,2,0,2,1
1,0,0,0,0,1,0,3,2,0,3,3,3,2,3,1,1,1,1,2,2,1,2,0,2,0,2,3,1,2,0,1,0,3,3,2,2,0,3,5,10
1,0,0,0,1,0,0,0,0,3,3,3,0,1,1,2,0,2,2,0,3,0,2,3,0,3,0,3,2,0,2,0,3,2,0,1,2,0,3,3,5
1,0,0,0,1,0,0,0,3,0,3,0,1,0,3,2,2,3,3,1,1,2,2,2,1,1,1,0,1,0,3,1,3,3,1,3,0,2,0,4,14
1,0,0,0,1,0,0,3,1,2,2,2,1,0,1,3,1,0,3,1,2,0,0,0,2,3,0,3,3,3,3,0,1,3,2,0,1,1,1,6,8
1,0,0,0,1,0,0,3,2,1,2,1,0,1,3,3,3,1,2,0,0,2,0,1,3,1,1,0,0,3,2,1,1,2,3,2,3,3,2,1,3
1,0,0,1,0,0,1,1,1,2,2,0,3,2,2,1,0,2,0,1,3,2,1,1,2,3,2,0,0,0,2,1,0,1,1,1,0,3,3,6,15
1,0,0,1,0,0,1,1,2,1,2,3,2,3,0,1,2,3,1,0,1,0,1,0,3,1,3,3,3,0,3,0,0,0,0,3,2,1,0,1,4
1,0,0,1,0,0,1,2,0,3,3,1,2,3,2,0,1,0,1,0,2,2,3,2,0,3,2,0,1,3,3,1,2,0,3,0,3,2,1,3,2
1,0,0,1,0,0,1,2,3,0,3,2,3,2,0,0,3,1,0,1,0,0,3,3,1,1,3,3,2,3,2,0,2,1,2,2,1,0,2,4,9
1,0,0,1,1,1,1,1,1,3,3,2,0,1,2,3,2,2,3,3,1,1,3,0,3,2,1,3,1,1,0,1,1,0,1,1,1,0,2,2,6
1,0,0,1,1,1,1,1,2,0,3,1,1,0,0,3,0,3,2,2,3,3,3,1,2,0,0,0,2,1,1,0,1,1,0,3,3,2,1,5,13
1,0,0,1,1,1,1,2,0,2,2,3,1,0,2,2,3,0,2,2,0,1,1,3,1,2,1,3,0,2,1,1,3,1,3,0,2,1,0,7,11
1,0,0,1,1,1,1,2,3,1,2,0,0,1,0,2,1,1,3,3,2,3,1,2,0,0,0,0,3,2,0,0,3,0,2,2,0,3,3,0,0
1,0,1,0,0,0,0,0,1,0,0,1,3,0,0,3,2,1,1,3,3,2,1,0,3,3,2,1,2,3,1,3,3,0,2,1,2,2,2,0,11
1,0,1,0,0,0,0,0,2,3,0,2,2,1,2,3,0,0,0,2,1,0,1,1,2,1,3,2,1,3,0,2,3,1,3,3,0,0,1,7,0
1,0,1,0,0,0,0,3,0,1,1,0,2,1,0,2,3,3,0,2,2,2,3,3,1,3,2,1,3,0,0,3,1,1,0,0,1,3,0,5,6
1,0,1,0,0,0,0,3,3,2,1,3,3,0,2,2,1,2,1,3,0,0,3,2,0,1,3,2,0,0,1,2,1,0,1,2,3,1,3,2,13
1,0,1,0,1,1,0,0,1,1,1,3,0,3,0,1,0,1,2,1,1,1,3,1,2,2,1,2,3,2,3,3,2,1,2,1,3,1,3,4,2
1,0,1,0,1,1,0,0,2,2,1,0,1,2,2,1,2,0,3,0,3,3,3,0,3,0,0,1,0,2,2,2,2,0,3,3,1,3,0,3,9
1,0,1,0,1,1,0,3,0,0,0,2,1,2,0,0,1,3,3,0,0,1,1,2,0,2,1,2,2,1,2,3,0,0,0,0,0,0,1,1,15
1,0,1,0,1,1,0,3,3,3,0,1,0,3,2,0,3,2,2,1,2,3,1,3,1,0,0,1,1,1,3,2,0,1,1,2,2,2,2,6,4
1,0,1,1,0,1,1,1,0,0,0,0,3,0,3,2,0,1,0,0,1,3,0,3,0,2,3,1,1,2,3,2,1,2,3,1,1,2,3,1,8
1,0,1,1,0,1,1,1,3,3,0,3,2,1,1,2,2,0,1,1,3,1,0,2,1,0,2,2,2,2,2,3,1,3,2,3,3,0,0,6,3
1,0,1,1,0,1,1,2,1,1,1,1,2,1,3,3,1,3,1,1,0,3,2,0,2,2,3,1,0,1,2,2,3,3,1,0,2,3,1,4,5
1,0,1,1,0,1,1,2,2,2,1,2,3,0,1,3,3,2,0,0,2,1,2,1,3,0,2,2,3,1,3,3,3,2,0,2,0,1,2,3,14
1,0,1,1,1,0,1,1,0,1,1,2,0,3,3,0,2,1,3,2,3,0,2,2,1,3,0,2,0,3,1,2,0,3,3,1,0,1,2,5,1
1,0,1,1,1,0,1,1,3,2,1,1,1,2,1,0,0,0,2,3,1,2,2,3,0,1,1,1,3,3,0,3,0,2,2,3,2,3,1,2,10
1,0,1,1,1,0,1,2,1,0,0,3,1,2,3,1,3,3,2,3,2,0,0,1,3,3,0,2,1,0,0,2,2,2,1,0,3,0,0,0,12
1,0,1,1,1,0,1,2,2,3,0,0,0,3,1,1,1,2,3,2,0,2,0,0,2,1,1,1,2,0,1,3,2,3,0,2,1,2,3,7,7
1,1,0,0,0,0,2,1,1,2,1,2,0,2,3,2,0,3,1,3,2,2,3,1,0,0,1,2,2,2,2,0,3,3,3,0,1,2,2,7,4
1,1,0,0,0,0,2,1,2,1,1,1,1,3,1,2,2,2,0,2,0,0,3,0,1,2,0,1,1,2,3,1,3,2,2,2,3,0,1,0,15
1,1,0,0,0,0,2,2,0,3,0,3,1,3,3,3,1,1,0,2,3,2,1,2,2,0,1,2,3,1,3,0,1,2,1,1,2,3,0,2,9
1,1,0,0,0,0,2,2,3,0,0,0,0,2,1,3,3,0,1,3,1,0,1,3,3,2,0,1,0,1,2,1,1,3,0,3,0,1,3,5,2
1,1,0,0,1,1,2,1,1,3,0,0,3,1,3,0,2,3,2,1,0,1,1,0,1,1,2,1,3,3,0,0,2,2,3,0,0,1,3,3,13
1,1,0,0,1,1,2,1,2,0,0,3,2,0,1,0,0,2,3,0,2,3,1,1,0,3,3,2,0,3,1,1,2,3,2,2,2,3,0,4,6
1,1,0,0,1,1,2,2,0,2,1,1,2,0,3,1,3,1,3,0,1,1,3,3,3,1,2,1,2,0,1,0,0,3,1,1,3,0,1,6,0
1,1,0,0,1,1,2,2,3,1,1,2,3,1,1,1,1,0,2,1,3,3,3,2,2,3,3,2,1,0,0,1,0,2,0,3,1,2,2,1,11
1,1,0,1,0,1,3,0,0,2,1,3,0,2,0,3,2,3,0,0,0,3,2,2,3,1,0,2,1,3,0,1,1,1,2,0,2,2,3,6,7
1,1,0,1,0,1,3,0,3,1,1,0,1,3,2,3,0,2,1,1,2,1,2,3,2,3,1,1,2,3,1,0,1,0,3,2,0,0,0,1,12
1,1,0,1,0,1,3,3,1,3,0,2,1,3,0,2,3,1,1,1,1,3,0,1,1,1,0,2,0,0,1,1,3,0,0,1,1,3,1,3,10
1,1,0,1,0,1,3,3,2,0,0,1,0,2,2,2,1,0,0,0,3,1,0,0,0,3,1,1,3,0,0,0,3,1,1,3,3,1,2,4,1
1,1,0,1,1,0,3,0,0,3,0,1,3,1,0,1,0,3,3,2,2,0,0,3,2,0,3,1,0,2,2,1,0,0,2,0,3,1,2,2,14
1,1,0,1,1,0,3,0,3,0,0,2,2,0,2,1,2,2,2,3,0,2,0,2,3,2,2,2,3,2,3,0,0,1,3,2,1,3,1,5,5
1,1,0,1,1,0,3,3,1,2,1,0,2,0,0,0,1,1,2,3,3,0,2,0,0,0,3,1,1,1,3,1,2,1,0,1,0,0,0,7,3
1,1,0,1,1,0,3,3,2,1,1,3,3,1,2,0,3,0,3,2,1,2,2,1,1,2,2,2,2,1,2,0,2,0,1,3,2,2,3,0,8
1,1,1,0,0,1,2,1,0,0,3,2,0,0,2,1,0,0,1,2,0,3,2,3,2,1,0,3,3,0,3,3,2,0,1,0,0,3,2,0,3
1,1,1,0,0,1,2,1,3,3,3,1,1,1,0,1,2,1,0,3,2,1,2,2,3,3,1,0,0,0,2,2,2,1,0,2,2,1,1,7,8
1,1,1,0,0,1,2,2,1,1,2,3,1,1,2,0,1,2,0,3,1,3,0,0,0,1,0,3,2,3,2,3,0,1,3,1,3,2,0,5,14
1,1,1,0,0,1,2,2,2,2,2,0,0,0,0,0,3,3,1,2,3,1,0,1,1,3,1,0,1,3,3,2,0,0,2,3,1,0,3,2,5
1,1,1,0,1,0,2,1,0,1,2,0,3,3,2,3,2,0,2,0,2,0,0,2,3,0,3,0,2,1,1,3,3,1,1,0,1,0,3,4,10
1,1,1,0,1,0,2,1,3,2,2,3,2,2,0,3,0,1,3,1,0,2,0,3,2,2,2,3,1,1,0,2,3,0,0,2,3,2,0,3,1
1,1,1,0,1,0,2,2,1,0,3,1,2,2,2,2,3,2,3,1,3,0,2,1,1,0,3,0,3,2,0,3,1,0,3,1,2,1,1,1,7
1,1,1,0,1,0,2,2,2,3,3,2,3,3,0,2,1,3,2,0,1,2,2,0,0,2,2,3,0,2,1,2,1,1,2,3,0,3,2,6,12
1,1,1,1,0,0,3,0,1,0,3,3,0,0,1,0,2,0,0,1,2,2,3,0,1,0,1,3,0,1,1,2,0,2,0,0,3,3,3,1,0
1,1,1,1,0,0,3,0,2,3,3,0,1,1,3,0,0,1,1,0,0,0,3,1,0,2,0,0,3,1,0,3,0,3,1,2,1,1,0,6,11
1,1,1,1,0,0,3,3,0,1,2,2,1,1,1,1,3,2,1,0,3,2,1,3,3,0,1,3,1,2,0,2,2,3,2,1,0,2,1,4,13
1,1,1,1,0,0,3,3,3,2,2,1,0,0,3,1,1,3,0,1,1,0,1,2,2,2,0,0,2,2,1,3,2,2,3,3,2,0,2,3,6
1,1,1,1,1,1,3,0,1,1,2,1,3,3,1,2,0,0,3,3,0,1,1,1,0,1,2,0,1,0,3,2,1,3,0,0,2,0,2,5,9
1,1,1,1,1,1,3,0,2,2,2,2,2,2,3,2,2,1,2,2,2,3,1,0,1,3,3,3,2,0,2,3,1,2,1,2,0,2,1,2,2
1,1,1,1,1,1,3,3,0,0,3,0,2,2,1,3,1,2,2,2,1,1,3,2,2,1,2,0,0,3,2,2,3,2,2,1,1,1,0,0,4
1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,7,15
