"140,2^3,70^1,10^1"	172																																																																																																																																																																																														
"140,2^3,70^1,14^1"	188																																																																																																																																																																																														
"140,2^5,70^1"	204																																																																																																																																																																																														
"140,2^4,70^1,10^1"	224																																																																																																																																																																																														
"140,2^4,70^1,5^1"	250																																																																																																																																																																																														
"140,2^6,70^1"	252																																																																																																																																																																																														
"140,2^5,70^1,10^1"	292																																																																																																																																																																																														
"140,2^2,70^1,5^1,10^1"	294																																																																																																																																																																																														
"140,2^7,70^1"	316																																																																																																																																																																																														
"140,2^21,5^2"	328																																																																																																																																																																																														
Generation	94																																																																																																																																																																																														
"140,2^3,5^1,10^1"	48																																																																																																																																																																																														
"140,2^4,5^1,10^1"	66																																																																																																																																																																																														
"140,2^7,5^1,10^1"	68																																																																																																																																																																																														
"140,2^14,5^1,10^1"	74																																																																																																																																																																																														
"140,2^4,70^1"	96																																																																																																																																																																																														
"140,2^14,5^1,10^1,14^1"	148																																																																																																																																																																																														
"140,2^13,5^1,10^1,14^1"	152																																																																																																																																																																																														
"140,2^11,5^1,10^1,14^1"	152																																																																																																																																																																																														
"140,2^16,5^1,10^1,14^1"	152																																																																																																																																																																																														
"140,2^15,5^1,10^1,14^1"	152																																																																																																																																																																																														
"140,2^12,5^1,10^1,14^1"	152																																																																																																																																																																																														
"140,2^18,10^1,14^1"	156																																																																																																																																																																																														
"140,2^3,70^1,5^1"	170																																																																																																																																																																																														
"140,2^3,70^1,10^1"	172																																																																																																																																																																																														
"140,2^3,70^1,14^1"	188																																																																																																																																																																																														
"140,2^5,70^1"	204																																																																																																																																																																																														
"140,2^4,70^1,10^1"	224																																																																																																																																																																																														
"140,2^4,70^1,5^1"	250																																																																																																																																																																																														
"140,2^6,70^1"	252																																																																																																																																																																																														
"140,2^5,70^1,10^1"	292																																																																																																																																																																																														
"140,2^2,70^1,5^1,10^1"	294																																																																																																																																																																																														
"140,2^7,70^1"	316																																																																																																																																																																																														
"140,2^21,5^2"	328																																																																																																																																																																																														
Generation	95																																																																																																																																																																																														
"140,2^3,5^1,10^1"	48																																																																																																																																																																																														
"140,2^4,5^1,10^1"	66																																																																																																																																																																																														
"140,2^7,5^1,10^1"	68																																																																																																																																																																																														
"140,2^14,5^1,10^1"	74																																																																																																																																																																																														
"140,2^4,70^1"	96																																																																																																																																																																																														
"140,2^14,5^1,10^1,14^1"	148																																																																																																																																																																																														
"140,2^13,5^1,10^1,14^1"	152																																																																																																																																																																																														
"140,2^11,5^1,10^1,14^1"	152																																																																																																																																																																																														
"140,2^16,5^1,10^1,14^1"	152																																																																																																																																																																																														
"140,2^15,5^1,10^1,14^1"	152																																																																																																																																																																																														
"140,2^12,5^1,10^1,14^1"	152																																																																																																																																																																																														
"140,2^18,10^1,14^1"	156																																																																																																																																																																																														
"140,2^3,70^1,5^1"	170																																																																																																																																																																																														
"140,2^3,70^1,10^1"	172																																																																																																																																																																																														
"140,2^3,70^1,14^1"	188																																																																																																																																																																																														
"140,2^5,70^1"	204																																																																																																																																																																																														
"140,2^4,70^1,10^1"	224																																																																																																																																																																																														
"140,2^4,70^1,5^1"	250																																																																																																																																																																																														
"140,2^6,70^1"	252																																																																																																																																																																																														
"140,2^5,70^1,10^1"	292																																																																																																																																																																																														
"140,2^2,70^1,5^1,10^1"	294																																																																																																																																																																																														
"140,2^7,70^1"	316																																																																																																																																																																																														
"140,2^21,5^2"	328																																																																																																																																																																																														
Generation	96																																																																																																																																																																																														
"140,2^3,5^1,10^1"	48																																																																																																																																																																																														
"140,2^4,5^1,10^1"	66																																																																																																																																																																																														
"140,2^7,5^1,10^1"	68																																																																																																																																																																																														
"140,2^14,5^1,10^1"	74																																																																																																																																																																																														
"140,2^4,70^1"	96																																																																																																																																																																																														
"140,2^14,5^1,10^1,14^1"	148																																																																																																																																																																																														
"140,2^13,5^1,10^1,14^1"	152																																																																																																																																																																																														
"140,2^11,5^1,10^1,14^1"	152																																																																																																																																																																																														
"140,2^16,5^1,10^1,14^1"	152																																																																																																																																																																																														
"140,2^15,5^1,10^1,14^1"	152																																																																																																																																																																																														
"140,2^12,5^1,10^1,14^1"	152																																																																																																																																																																																														
"140,2^18,10^1,14^1"	156																																																																																																																																																																																														
"140,2^3,70^1,5^1"	170																																																																																																																																																																																														
"140,2^3,70^1,10^1"	172																																																																																																																																																																																														
"140,2^3,70^1,14^1"	188																																																																																																																																																																																														
"140,2^5,70^1"	204																																																																																																																																																																																														
"140,2^4,70^1,10^1"	224																																																																																																																																																																																														
"140,2^4,70^1,5^1"	250																																																																																																																																																																																														
"140,2^6,70^1"	252																																																																																																																																																																																														
"140,2^5,70^1,10^1"	292																																																																																																																																																																																														
"140,2^2,70^1,5^1,10^1"	294																																																																																																																																																																																														
"140,2^7,70^1"	316																																																																																																																																																																																														
"140,2^21,5^2"	328																																																																																																																																																																																														
Generation	97																																																																																																																																																																																														
"140,2^3,5^1,10^1"	48																																																																																																																																																																																														
"140,2^4,5^1,10^1"	64																																																																																																																																																																																														
"140,2^7,5^1,10^1"	68																																																																																																																																																																																														
"140,2^14,5^1,10^1"	74																																																																																																																																																																																														
"140,2^4,70^1"	96																																																																																																																																																																																														
"140,2^14,5^1,10^1,14^1"	148																																																																																																																																																																																														
"140,2^13,5^1,10^1,14^1"	152																																																																																																																																																																																														
"140,2^11,5^1,10^1,14^1"	152																																																																																																																																																																																														
"140,2^16,5^1,10^1,14^1"	152																																																																																																																																																																																														
"140,2^15,5^1,10^1,14^1"	152																																																																																																																																																																																														
"140,2^12,5^1,10^1,14^1"	152																																																																																																																																																																																														
"140,2^18,10^1,14^1"	156																																																																																																																																																																																														
"140,2^3,70^1,5^1"	170																																																																																																																																																																																														
"140,2^3,70^1,10^1"	172																																																																																																																																																																																														
"140,2^5,70^1"	172																																																																																																																																																																																														
"140,2^3,70^1,14^1"	188																																																																																																																																																																																														
"140,2^4,70^1,10^1"	224																																																																																																																																																																																														
"140,2^4,70^1,5^1"	250																																																																																																																																																																																														
"140,2^6,70^1"	252																																																																																																																																																																																														
"140,2^5,70^1,10^1"	292																																																																																																																																																																																														
"140,2^2,70^1,5^1,10^1"	294																																																																																																																																																																																														
"140,2^7,70^1"	316																																																																																																																																																																																														
"140,2^21,5^2"	328																																																																																																																																																																																														
Generation	98																																																																																																																																																																																														
"140,2^3,5^1,10^1"	46																																																																																																																																																																																														
"140,2^4,5^1,10^1"	64																																																																																																																																																																																														
"140,2^7,5^1,10^1"	68																																																																																																																																																																																														
"140,2^14,5^1,10^1"	74																																																																																																																																																																																														
"140,2^4,70^1"	96																																																																																																																																																																																														
"140,2^14,5^1,10^1,14^1"	148																																																																																																																																																																																														
"140,2^13,5^1,10^1,14^1"	152																																																																																																																																																																																														
"140,2^11,5^1,10^1,14^1"	152																																																																																																																																																																																														
"140,2^16,5^1,10^1,14^1"	152																																																																																																																																																																																														
"140,2^15,5^1,10^1,14^1"	152																																																																																																																																																																																														
"140,2^12,5^1,10^1,14^1"	152																																																																																																																																																																																														
"140,2^18,10^1,14^1"	156																																																																																																																																																																																														
"140,2^3,70^1,5^1"	170																																																																																																																																																																																														
"140,2^3,70^1,10^1"	172																																																																																																																																																																																														
"140,2^5,70^1"	172																																																																																																																																																																																														
"140,2^3,70^1,14^1"	188																																																																																																																																																																																														
"140,2^10,5^1,10^1,14^1"	218																																																																																																																																																																																														
"140,2^4,70^1,10^1"	224																																																																																																																																																																																														
"140,2^4,70^1,5^1"	250																																																																																																																																																																																														
"140,2^6,70^1"	252																																																																																																																																																																																														
"140,2^5,70^1,10^1"	292																																																																																																																																																																																														
"140,2^2,70^1,5^1,10^1"	294																																																																																																																																																																																														
"140,2^7,70^1"	316																																																																																																																																																																																														
Generation	99																																																																																																																																																																																														
"140,2^3,5^1,10^1"	38																																																																																																																																																																																														
"140,2^4,5^1,10^1"	64																																																																																																																																																																																														
"140,2^7,5^1,10^1"	68																																																																																																																																																																																														
"140,2^14,5^1,10^1"	74																																																																																																																																																																																														
"140,2^4,70^1"	96																																																																																																																																																																																														
"140,2^14,5^1,10^1,14^1"	148																																																																																																																																																																																														
"140,2^13,5^1,10^1,14^1"	152																																																																																																																																																																																														
"140,2^11,5^1,10^1,14^1"	152																																																																																																																																																																																														
"140,2^16,5^1,10^1,14^1"	152																																																																																																																																																																																														
"140,2^15,5^1,10^1,14^1"	152																																																																																																																																																																																														
"140,2^12,5^1,10^1,14^1"	152																																																																																																																																																																																														
"140,2^18,10^1,14^1"	156																																																																																																																																																																																														
"140,2^3,70^1,5^1"	170																																																																																																																																																																																														
"140,2^3,70^1,10^1"	172																																																																																																																																																																																														
"140,2^5,70^1"	172																																																																																																																																																																																														
"140,2^3,70^1,14^1"	188																																																																																																																																																																																														
"140,2^10,5^1,10^1,14^1"	218																																																																																																																																																																																														
"140,2^4,70^1,10^1"	224																																																																																																																																																																																														
"140,2^4,70^1,5^1"	250																																																																																																																																																																																														
"140,2^6,70^1"	252																																																																																																																																																																																														
"140,2^4,70^1,14^1"	276																																																																																																																																																																																														
"140,2^5,70^1,10^1"	292																																																																																																																																																																																														
"140,2^2,70^1,5^1,10^1"	294																																																																																																																																																																																														
Generation	100																																																																																																																																																																																														
"140,2^3,5^1,10^1"	30																																																																																																																																																																																														
"140,2^4,5^1,10^1"	64																																																																																																																																																																																														
"140,2^7,5^1,10^1"	68																																																																																																																																																																																														
"140,2^14,5^1,10^1"	74																																																																																																																																																																																														
"140,2^4,70^1"	96																																																																																																																																																																																														
"140,2^14,5^1,10^1,14^1"	148																																																																																																																																																																																														
"140,2^13,5^1,10^1,14^1"	152																																																																																																																																																																																														
"140,2^11,5^1,10^1,14^1"	152																																																																																																																																																																																														
"140,2^16,5^1,10^1,14^1"	152																																																																																																																																																																																														
"140,2^15,5^1,10^1,14^1"	152																																																																																																																																																																																														
"140,2^12,5^1,10^1,14^1"	152																																																																																																																																																																																														
"140,2^18,10^1,14^1"	156																																																																																																																																																																																														
"140,2^3,70^1,5^1"	170																																																																																																																																																																																														
"140,2^3,70^1,10^1"	172																																																																																																																																																																																														
"140,2^5,70^1"	172																																																																																																																																																																																														
"140,2^3,70^1,14^1"	188																																																																																																																																																																																														
"140,2^10,5^1,10^1,14^1"	218																																																																																																																																																																																														
"140,2^4,70^1,10^1"	224																																																																																																																																																																																														
"140,2^4,70^1,5^1"	250																																																																																																																																																																																														
"140,2^6,70^1"	252																																																																																																																																																																																														
"140,2^4,70^1,14^1"	276																																																																																																																																																																																														
"140,2^5,70^1,10^1"	292																																																																																																																																																																																														
"140,2^2,70^1,5^1,10^1"	294																																																																																																																																																																																														
Generation	101																																																																																																																																																																																														
"140,2^3,5^1,10^1"	30																																																																																																																																																																																														
"140,2^4,5^1,10^1"	64																																																																																																																																																																																														
"140,2^7,5^1,10^1"	68																																																																																																																																																																																														
"140,2^14,5^1,10^1"	74																																																																																																																																																																																														
"140,2^4,70^1"	96																																																																																																																																																																																														
"140,2^14,5^1,10^1,14^1"	148																																																																																																																																																																																														
"140,2^13,5^1,10^1,14^1"	152																																																																																																																																																																																														
"140,2^11,5^1,10^1,14^1"	152																																																																																																																																																																																														
"140,2^16,5^1,10^1,14^1"	152																																																																																																																																																																																														
"140,2^15,5^1,10^1,14^1"	152																																																																																																																																																																																														
"140,2^12,5^1,10^1,14^1"	152																																																																																																																																																																																														
"140,2^18,10^1,14^1"	156																																																																																																																																																																																														
"140,2^3,70^1,5^1"	170																																																																																																																																																																																														
"140,2^3,70^1,10^1"	172																																																																																																																																																																																														
"140,2^5,70^1"	172																																																																																																																																																																																														
"140,2^3,70^1,14^1"	188																																																																																																																																																																																														
"140,2^10,5^1,10^1,14^1"	218																																																																																																																																																																																														
"140,2^4,70^1,10^1"	224																																																																																																																																																																																														
"140,2^4,70^1,5^1"	250																																																																																																																																																																																														
"140,2^6,70^1"	252																																																																																																																																																																																														
"140,2^4,70^1,14^1"	276																																																																																																																																																																																														
"140,2^5,70^1,10^1"	292																																																																																																																																																																																														
"140,2^2,70^1,5^1,10^1"	294																																																																																																																																																																																														
Generation	102																																																																																																																																																																																														
"140,2^3,5^1,10^1"	30																																																																																																																																																																																														
"140,2^4,5^1,10^1"	64																																																																																																																																																																																														
"140,2^7,5^1,10^1"	68																																																																																																																																																																																														
"140,2^14,5^1,10^1"	74																																																																																																																																																																																														
"140,2^4,70^1"	96																																																																																																																																																																																														
"140,2^14,5^1,10^1,14^1"	148																																																																																																																																																																																														
"140,2^13,5^1,10^1,14^1"	152																																																																																																																																																																																														
"140,2^11,5^1,10^1,14^1"	152																																																																																																																																																																																														
